name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,fixed_effect_type,feature_dimension,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
npboost-in_context-steps_2D-seed1,pp5hbp55,2026-07-22T22:04:35Z,npboost,in_context,1,rmse,0.52458046875,0.9273625541312396,0.5309190104166667,0.9367072794905508,9026.49171257019,6.540617942810059,6.815275430679321,1.4660745656899083,steps,2,204.0,,,,,,,0.0,1.5905817778820346e-05,20.0,0.0138796110793157,1.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed1,t3wxmxb3,2026-07-23T03:16:27Z,npboost,in_context,1,rmse,0.5331066731770834,0.9448624664436855,0.5360034830729167,0.947767872530677,5526.430427312851,6.851153612136841,6.245980739593506,1.5649489645149672,steps,2,214.0,,,,,,,0.2,0.0002213282815989,10.0,0.0152199142675109,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed1,vij5nz0b,2026-07-22T04:49:27Z,npboost,in_context,1,rmse,0.5486329427083333,0.9621782485191326,0.5470626953125,0.9601910261256044,2860.504741668701,6.130094528198242,5.589051961898804,1.3776724849840316,steps,2,149.0,,,,,,,0.0,0.0001848449172098,5.0,0.6097025297491431,1.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed1,wt7bvir8,2026-07-22T16:35:30Z,npboost,in_context,1,rmse,0.5435925130208333,0.9640764499458186,0.5471194010416667,0.9689935468778078,4725.84170794487,7.433645009994507,6.416207313537598,1.982664313166024,steps,2,152.0,,,,,,,0.2,0.0001077955162095,10.0,0.0754992854618303,0.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed1,ycetgbce,2026-07-22T05:59:14Z,npboost,in_context,1,rmse,0.52559951171875,0.9283211009968876,0.5331827799479166,0.9394260433097432,3402.7439861297607,6.144970655441284,5.7915754318237305,1.753362115177162,steps,2,185.0,,,,,,,0.0,0.0001656260589333,5.0,0.655438234354628,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed1,zl14zhhh,2026-07-22T19:13:05Z,npboost,in_context,1,rmse,0.5383179036458333,0.95478437795062,0.5417,0.9606338616407708,2293.213824272156,7.208198070526123,7.094397783279419,1.4866407907369086,steps,2,59.0,,,,,,,0.0,8.878664758716842e-05,10.0,0.0222025951448105,0.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,1nsxfnxi,2026-07-25T02:52:10Z,npboost,in_context,2,rmse,0.5476341145833333,0.9713044648479274,0.5518017578125,0.9792534879910249,3250.299390316009,4.267618656158447,4.0602617263793945,2.1948649045041924,steps,2,173.0,,,,,,,0.2,0.0001077955162095,10.0,0.0754992854618303,0.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,23rrw2j8,2026-07-24T19:11:32Z,npboost,in_context,2,rmse,0.5752772786458333,1.0195965032226209,0.5817274088541666,1.0317144851239854,1340.7589139938354,5.085209131240845,4.573583602905273,2.009633894668325,steps,2,21.0,,,,,,,0.2,6.83631406502272e-05,20.0,0.768810680147495,1.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,3cu2ft1z,2026-07-25T17:06:39Z,npboost,in_context,2,rmse,0.5569765625,0.9831575960704608,0.561241796875,0.9933881685865428,1186.9113309383392,3.971780300140381,4.140751361846924,1.4890633959585768,steps,2,81.0,,,,,,,0.0,0.0008887704677237,5.0,0.0415963508411869,0.0,1000.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,70r50lo6,2026-07-25T01:48:26Z,npboost,in_context,2,rmse,0.5779699869791667,1.024110065262103,0.58394296875,1.0361607873102057,3796.7304635047913,4.057650089263916,3.545459032058716,1.4479355054997043,steps,2,213.0,,,,,,,0.2,1.1508017135300922e-05,10.0,0.0179523383684912,1.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,7wxahxvx,2026-07-25T12:21:31Z,npboost,in_context,2,rmse,0.5184720703125,0.9179904958598396,0.5191364583333333,0.9202263308438782,5881.792393684387,4.427644491195679,4.383392095565796,1.2450878303050583,steps,2,188.0,,,,,,,0.0,1.4730368526805258e-05,20.0,0.2585142302046639,1.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,9ou4q2pp,2026-07-24T14:09:32Z,npboost,in_context,2,rmse,0.552408984375,0.9765861940337788,0.5580009765625,0.9852996271869788,1394.632204055786,5.116899967193604,5.676819801330566,1.4470616872633983,steps,2,35.0,,,,,,,0.0,0.0008692991511139,10.0,0.1569639638866114,0.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,ax8vo4w6,2026-07-24T15:20:08Z,npboost,in_context,2,rmse,0.51966083984375,0.9206338976403398,0.5207339192708333,0.9223894020663864,3839.558460950851,6.575748682022095,6.361098527908325,1.3072221037029763,steps,2,82.0,,,,,,,0.0,4.589824181495648e-05,20.0,0.2878805718308923,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,b5aaporr,2026-07-25T03:46:48Z,npboost,in_context,2,rmse,0.5339865234375,0.9498115984625342,0.5394234375,0.9588620148078276,4142.82384967804,3.672642707824707,3.6180858612060542,2.2741632038117507,steps,2,231.0,,,,,,,0.2,0.0002091196066971,10.0,0.1284423092280945,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,b5x6nsln,2026-07-25T01:00:01Z,npboost,in_context,2,rmse,0.5413490234375,0.9582966817333336,0.5478537760416666,0.971511343345971,1741.840106010437,4.085460424423218,4.43414568901062,1.5109760449533958,steps,2,44.0,,,,,,,0.0,0.0001380773171791,20.0,0.0190619809185539,1.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,be4thif7,2026-07-24T23:50:04Z,npboost,in_context,2,rmse,0.5375602213541667,0.9515738449331212,0.5411127278645833,0.9596629412129208,1074.0946176052094,4.320669889450073,4.4767005443573,1.367996915685657,steps,2,43.0,,,,,,,0.0,0.0008831228248242,10.0,0.3887072196612053,1.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,cfrjts1f,2026-07-24T18:39:47Z,npboost,in_context,2,rmse,0.5437357096354166,0.960571276753415,0.5482139322916667,0.9687903549789992,1873.9417040348053,4.8992109298706055,4.562970399856567,1.4864463243354986,steps,2,128.0,,,,,,,0.0,0.0001848449172098,5.0,0.6097025297491431,1.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,dgajic66,2026-07-25T04:56:17Z,npboost,in_context,2,rmse,0.5346972005208334,0.947041697901607,0.5362768880208333,0.9511328974040578,2017.711678981781,3.372964859008789,3.603677272796631,1.4767627798238463,steps,2,104.0,,,,,,,0.0,8.878664758716842e-05,10.0,0.0222025951448105,0.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,hvug56ga,2026-07-24T13:31:53Z,npboost,in_context,2,rmse,0.5400900716145833,0.9586852822577194,0.5468419270833333,0.97141360018838,2213.5255887508392,6.38245415687561,6.277163743972778,1.7018849672636869,steps,2,112.0,,,,,,,0.2,0.0008536189862866,5.0,0.2335963502626159,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,i5ujsqsj,2026-07-25T07:07:13Z,npboost,in_context,2,rmse,0.52369228515625,0.9291600748336828,0.5260830729166667,0.9349620494780436,5059.631742715836,3.835008144378662,4.526485443115234,1.4568456802539358,steps,2,163.0,,,,,,,0.0,1.5905817778820346e-05,20.0,0.0138796110793157,1.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,jzipnt13,2026-07-24T11:28:12Z,npboost,in_context,2,rmse,0.5363945963541666,0.9520815601780522,0.54145322265625,0.9624440737397896,7312.128470420837,5.47502326965332,5.759677410125732,1.8189688059751483,steps,2,297.0,,,,,,,0.2,7.309539835912905e-05,10.0,0.0383962929980417,1.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,kgyxcvby,2026-07-24T09:58:35Z,npboost,in_context,2,rmse,0.5350464192708333,0.950727854480145,0.5381567057291666,0.9573743969151246,5339.5759818553925,6.218366861343384,6.413042068481445,1.5541401372724706,steps,2,309.0,,,,,,,0.2,0.0002910635913133,5.0,0.0130667392380532,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,ojen5sb8,2026-07-24T22:04:15Z,npboost,in_context,2,rmse,0.5403982096354166,0.9481074654466308,0.5420624348958333,0.950466913297089,1394.04607796669,3.778926134109497,3.717648267745972,1.3361013744614718,steps,2,63.0,,,,,,,0.0,0.0007472397689332,10.0,0.7069476197217992,0.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,q0yycgrc,2026-07-25T10:44:06Z,npboost,in_context,2,rmse,0.5273836588541667,0.9354702706733916,0.5327980794270833,0.9454566061574582,5816.885677099228,4.29439902305603,4.535192251205444,1.5924088741807636,steps,2,312.0,,,,,,,0.2,0.0002213282815989,10.0,0.0152199142675109,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,qh3xtzbp,2026-07-24T16:26:48Z,npboost,in_context,2,rmse,0.5146850260416667,0.913130855833065,0.5192984375,0.9216380371993808,7907.991451501846,4.372791528701782,4.066047191619873,1.353610135851688,steps,2,232.0,,,,,,,0.0,1.1241862095793047e-05,20.0,0.0425316236379087,1.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,qtkz4f6z,2026-07-25T14:00:02Z,npboost,in_context,2,rmse,0.5547302083333333,0.985920454995466,0.5597518880208333,0.994496409507453,1368.1634981632233,4.81649374961853,4.255890369415283,1.5187056852804353,steps,2,25.0,,,,,,,0.0,0.0003583387974072,20.0,0.0166876416291958,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,roicnjfw,2026-07-25T08:47:52Z,npboost,in_context,2,rmse,0.5298194986979167,0.9406956949275403,0.53536572265625,0.9521086748878732,6946.518292427063,4.537276029586792,4.016007900238037,1.8862331700712456,steps,2,227.0,,,,,,,0.2,0.0001024482973264,20.0,0.0600348399921965,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,s7b0ug1a,2026-07-25T05:30:21Z,npboost,in_context,2,rmse,0.53569375,0.9491249487648556,0.5380857421875,0.9537630526280676,5784.167025089264,4.364203929901123,4.332704782485962,1.6153350820628116,steps,2,492.0,,,,,,,0.0,1.3840044764106206e-05,5.0,0.7593823221110972,0.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,swbm9kmg,2026-07-24T20:08:33Z,npboost,in_context,2,rmse,0.5304289713541667,0.9383632594527764,0.53611904296875,0.949006190522717,6898.368462085724,4.1194610595703125,3.531016111373902,1.7151629521638272,steps,2,227.0,,,,,,,0.2,0.0001849521658972,20.0,0.0438086761972578,0.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,teumdq1o,2026-07-25T15:21:53Z,npboost,in_context,2,rmse,0.529469921875,0.9390167012522568,0.5336522135416667,0.94927978582203,6256.204991340637,4.430137395858765,3.68265151977539,1.5545214164693202,steps,2,218.0,,,,,,,0.2,8.111144333995501e-05,20.0,0.0123280038313677,1.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,tj36qf6m,2026-07-24T23:17:55Z,npboost,in_context,2,rmse,0.5811643229166666,1.0303277748166215,0.5878571614583333,1.0419676668382198,1900.812856435776,4.038236618041992,4.270046234130859,3.8329794445668353,steps,2,144.0,,,,,,,0.2,0.0001251605833757,5.0,0.2656797431288616,1.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,vags7ia9,2026-07-24T14:33:21Z,npboost,in_context,2,rmse,0.583705078125,1.0332209574381654,0.5857223958333333,1.0379014435636484,2763.87205696106,6.4327898025512695,6.40628457069397,2.0834187752229942,steps,2,50.0,,,,,,,0.2,1.913588048769229e-05,20.0,0.3503398491158687,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,vwugx9su,2026-07-25T01:29:30Z,npboost,in_context,2,rmse,0.578403125,1.0244758184813132,0.5845670572916667,1.0366178471540368,1108.3689329624176,4.094157934188843,4.009293556213379,1.9731987630147363,steps,2,45.0,,,,,,,0.2,0.0001053621921034,10.0,0.2534741961949762,1.0,1000.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,wc18nodi,2026-07-24T22:27:56Z,npboost,in_context,2,rmse,0.5285846354166667,0.931760565714154,0.5314929036458333,0.9367010816943898,2972.364265680313,3.4902915954589844,4.400402784347534,1.320086954459633,steps,2,90.0,,,,,,,0.0,4.764963542138518e-05,20.0,0.5945287330479982,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,xfvf60ye,2026-07-24T19:34:58Z,npboost,in_context,2,rmse,0.5295207682291667,0.9390600574118098,0.5320537434895833,0.9432376624850152,1985.6223149299624,4.508978843688965,4.674452543258667,1.3168767181177472,steps,2,131.0,,,,,,,0.0,0.0001656260589333,5.0,0.655438234354628,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,xmxt9ub2,2026-07-25T08:32:01Z,npboost,in_context,2,rmse,0.60279453125,1.0671431629340802,0.6041059895833333,1.069522953074452,923.4868433475494,4.054720640182495,4.258243560791016,1.5131294121878447,steps,2,9.0,,,,,,,0.2,3.6649592076212935e-05,20.0,0.9572167377160832,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,xoxc83sl,2026-07-25T00:08:25Z,npboost,in_context,2,rmse,0.5291985677083333,0.9359120275603628,0.5377951822916667,0.9514487544160536,3069.412286996841,3.4740920066833496,3.88663101196289,1.6102694413823215,steps,2,93.0,,,,,,,0.2,0.0006756608892518,20.0,0.0718403263658167,0.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed2,yvhnx3fw,2026-07-25T14:23:19Z,npboost,in_context,2,rmse,0.5364711588541666,0.9513772310607046,0.5406588216145833,0.9601618871478236,3485.556135892868,4.442342042922974,4.560943603515625,1.510513531057887,steps,2,102.0,,,,,,,0.0,3.7275559646016336e-05,20.0,0.0105756957788887,0.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,0kmn77ge,2026-07-20T08:47:47Z,npboost,in_context,3,rmse,0.5230179036458333,0.9255555192566872,0.5256706380208334,0.9290347563953556,2009.2463603019712,2.245084524154663,1.950599670410156,1.3107811556443203,steps,2,80.0,,,,,,,0.0,4.589824181495648e-05,20.0,0.2878805718308923,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,0qdne13t,2026-07-20T23:07:31Z,npboost,in_context,3,rmse,0.5179216471354167,0.9148905288722614,0.5216034505208333,0.9220117412483566,4589.90748167038,2.591867446899414,2.325192451477051,1.2874570287056497,steps,2,217.0,,,,,,,0.0,1.4730368526805258e-05,20.0,0.2585142302046639,1.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,0ramz1x4,2026-07-20T20:43:40Z,npboost,in_context,3,rmse,0.6079758463541667,1.0774383845014943,0.6117815104166666,1.082675443346738,735.8536095619202,2.564732789993286,1.9739725589752195,1.8856313684223565,steps,2,13.0,,,,,,,0.2,3.6649592076212935e-05,20.0,0.9572167377160832,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,1hitms5k,2026-07-21T00:24:24Z,npboost,in_context,3,rmse,0.5649630208333334,1.0010103513960134,0.5692436197916667,1.0073694565799711,1123.017390012741,2.4755280017852783,2.3955078125,1.5478256390498086,steps,2,33.0,,,,,,,0.0,0.0003583387974072,20.0,0.0166876416291958,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,2gb7hkvg,2026-07-20T15:40:58Z,npboost,in_context,3,rmse,0.587304296875,1.0414510562733683,0.5903520833333333,1.0452122173332958,2307.109216928482,2.037461042404175,2.0924789905548096,1.4218212716652734,steps,2,177.0,,,,,,,0.2,1.1508017135300922e-05,10.0,0.0179523383684912,1.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,35f6kqsr,2026-07-21T00:43:29Z,npboost,in_context,3,rmse,0.5431901692708333,0.9625821021471852,0.548057421875,0.9697228806340578,2341.4929280281067,2.7095367908477783,2.136318683624268,1.536709298001837,steps,2,96.0,,,,,,,0.0,3.7275559646016336e-05,20.0,0.0105756957788887,0.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,37dgeu9j,2026-07-20T20:56:22Z,npboost,in_context,3,rmse,0.53549052734375,0.9498031836272498,0.5405313151041666,0.957261361980408,4799.702291727066,2.7854599952697754,2.610262632369995,1.89285579530384,steps,2,221.0,,,,,,,0.2,0.0001024482973264,20.0,0.0600348399921965,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,6l20vwri,2026-07-21T02:57:19Z,npboost,in_context,3,rmse,0.564324609375,0.9979446644015224,0.5694927734375,1.0070947168814477,861.9719734191895,2.550783634185791,2.2959227561950684,1.5268348385923634,steps,2,88.0,,,,,,,0.0,0.0008887704677237,5.0,0.0415963508411869,0.0,1000.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,7pyjnhdc,2026-07-20T10:48:10Z,npboost,in_context,3,rmse,0.54893984375,0.9697968845071026,0.552631640625,0.9774364952757588,990.2626039981842,2.0400197505950928,2.337844133377075,1.3766793855848387,steps,2,103.0,,,,,,,0.0,0.0001848449172098,5.0,0.6097025297491431,1.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,9sjrq7br,2026-07-20T14:16:43Z,npboost,in_context,3,rmse,0.5329933919270833,0.93963636258721,0.5361874348958333,0.945133469926466,2670.417895793915,2.335109233856201,2.308596134185791,1.6343278228209337,steps,2,114.0,,,,,,,0.2,0.0006756608892518,20.0,0.0718403263658167,0.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,9v9851g0,2026-07-20T06:26:34Z,npboost,in_context,3,rmse,0.55012109375,0.9777128119220436,0.5529008463541667,0.9811870252817014,1012.1533925533296,1.0139024257659912,1.007925271987915,1.5620009682631342,steps,2,203.0,,,,,,,0.2,0.0002910635913133,5.0,0.0130667392380532,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,aj4nugom,2026-07-20T08:13:43Z,npboost,in_context,3,rmse,0.5563548828125,0.983105838119804,0.5601395833333334,0.988880636677716,797.6818346977234,2.1878702640533447,2.371415853500366,1.4469496460918108,steps,2,46.0,,,,,,,0.0,0.0008692991511139,10.0,0.1569639638866114,0.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,bez3rbax,2026-07-20T06:43:46Z,npboost,in_context,3,rmse,0.54022001953125,0.960114634093153,0.5460241861979167,0.9678173097787556,3647.6254093647,2.3607821464538574,2.580641269683838,2.014912445874324,steps,2,352.0,,,,,,,0.2,7.309539835912905e-05,10.0,0.0383962929980417,1.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,cmwkeg4t,2026-07-20T11:38:08Z,npboost,in_context,3,rmse,0.53097890625,0.9410687457672228,0.53714267578125,0.9507808646325282,4233.825757265091,2.771583318710327,2.4079785346984863,1.6701221995271462,steps,2,189.0,,,,,,,0.2,0.0001849521658972,20.0,0.0438086761972578,0.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,dkprd9k4,2026-07-20T18:03:45Z,npboost,in_context,3,rmse,0.5406343098958334,0.9552632876243192,0.5493721354166666,0.9672382059895422,1918.4519622325893,2.0780298709869385,1.8783280849456787,1.502812601332612,steps,2,143.0,,,,,,,0.0,8.878664758716842e-05,10.0,0.0222025951448105,0.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,dz9a4eff,2026-07-20T13:42:03Z,npboost,in_context,3,rmse,0.5860770182291667,1.038275934388227,0.5889630208333333,1.0437805982939814,1235.3228044509888,2.581963539123535,2.4326298236846924,3.760643431117635,steps,2,130.0,,,,,,,0.2,0.0001251605833757,5.0,0.2656797431288616,1.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,eg1beyas,2026-07-20T15:01:36Z,npboost,in_context,3,rmse,0.556325,0.98200627383039,0.5641318359375,0.9952161224361789,1542.348359823227,2.406367778778076,2.72760009765625,1.5322179955056845,steps,2,55.0,,,,,,,0.0,0.0001380773171791,20.0,0.0190619809185539,1.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,f7x11ess,2026-07-20T08:27:23Z,npboost,in_context,3,rmse,0.5930649739583334,1.0510768765861804,0.59459921875,1.053668367372509,1201.5342600345612,2.669423818588257,2.603729248046875,1.6581417510569474,steps,2,36.0,,,,,,,0.2,1.913588048769229e-05,20.0,0.3503398491158687,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,iggbuuin,2026-07-20T18:36:31Z,npboost,in_context,3,rmse,0.5375403645833333,0.9507594698559644,0.5430305338541667,0.9613067044776484,3390.855844259262,2.3798422813415527,2.188203811645508,1.4007917145942417,steps,2,420.0,,,,,,,0.0,1.3840044764106206e-05,5.0,0.7593823221110972,0.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,j9vp2a2l,2026-07-20T09:21:38Z,npboost,in_context,3,rmse,0.5201135416666667,0.9212723907669286,0.5244996744791667,0.92713780249595,5168.71834731102,2.7575862407684326,2.772613048553467,1.372341335164648,steps,2,240.0,,,,,,,0.0,1.1241862095793047e-05,20.0,0.0425316236379087,1.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,k6z98a3b,2026-07-20T19:33:33Z,npboost,in_context,3,rmse,0.5291314127604166,0.9373845317320464,0.5327467447916666,0.9426695100645488,4133.5506336689,1.9237172603607176,1.921816349029541,1.4764275627247374,steps,2,196.0,,,,,,,0.0,1.5905817778820346e-05,20.0,0.0138796110793157,1.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,oasldom6,2026-07-20T13:03:20Z,npboost,in_context,3,rmse,0.5278782552083333,0.9291910094045918,0.5341565755208333,0.938807361136192,2301.6681649684906,2.094994306564331,1.9945247173309328,1.3946802314409226,steps,2,97.0,,,,,,,0.0,4.764963542138518e-05,20.0,0.5945287330479982,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,qrtrln2a,2026-07-20T15:27:41Z,npboost,in_context,3,rmse,0.589952734375,1.0445494871810972,0.5936509114583334,1.0500755861147812,773.5850970745087,2.899377584457397,2.65752387046814,1.9943959356728824,steps,2,41.0,,,,,,,0.2,0.0001053621921034,10.0,0.2534741961949762,1.0,1000.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,r034lwch,2026-07-20T16:19:48Z,npboost,in_context,3,rmse,0.5461043294270833,0.9691364933443872,0.5486270833333333,0.9728543738087394,2566.00943517685,2.3066272735595703,2.2846200466156006,2.182153027999021,steps,2,195.0,,,,,,,0.2,0.0001077955162095,10.0,0.0754992854618303,0.0,10.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,rdyj8p76,2026-07-20T14:03:02Z,npboost,in_context,3,rmse,0.5445508463541666,0.9581273135309828,0.5499794270833334,0.9684429890311756,799.4003431797028,2.3112692832946777,2.1178183555603027,1.3614058679421517,steps,2,44.0,,,,,,,0.0,0.0008831228248242,10.0,0.3887072196612053,1.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,rtzuqce4,2026-07-20T12:49:04Z,npboost,in_context,3,rmse,0.5411216145833333,0.9544398424694568,0.54332529296875,0.9585262297889764,833.0119891166687,2.774829864501953,2.4204533100128174,1.3058744041862496,steps,2,46.0,,,,,,,0.0,0.0007472397689332,10.0,0.7069476197217992,0.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,sfbdy390,2026-07-20T17:02:56Z,npboost,in_context,3,rmse,0.5364498697916666,0.9521373967465508,0.5419575520833333,0.9603039303078584,3627.6003601551056,2.120193719863892,1.9959185123443604,2.3856882915648523,steps,2,279.0,,,,,,,0.2,0.0002091196066971,10.0,0.1284423092280945,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,vdhq9oqc,2026-07-20T07:44:56Z,npboost,in_context,3,rmse,0.5387260416666667,0.9543847185096984,0.5414267252604167,0.9583811039899036,1706.949161052704,1.807427167892456,1.54221773147583,2.047316828422625,steps,2,200.0,,,,,,,0.2,0.0008536189862866,5.0,0.2335963502626159,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,w01q1rxa,2026-07-20T22:16:50Z,npboost,in_context,3,rmse,0.5335435546875,0.9466936949145396,0.5414351888020833,0.960052938850163,3019.53222823143,2.238614082336426,2.421058177947998,1.5901832455621916,steps,2,234.0,,,,,,,0.2,0.0002213282815989,10.0,0.0152199142675109,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,y1j53fq7,2026-07-20T11:17:21Z,npboost,in_context,3,rmse,0.5366306315104167,0.94976018498705,0.542898046875,0.9625078912544148,1224.5661833286283,2.740434408187866,2.5632646083831787,1.46491978695125,steps,2,134.0,,,,,,,0.0,0.0001656260589333,5.0,0.655438234354628,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,ytdbzqk8,2026-07-21T01:22:53Z,npboost,in_context,3,rmse,0.5324172200520834,0.9433604341628457,0.5398838541666666,0.9567363993461164,5643.432192564011,2.4614498615264893,2.654151678085327,1.5885085806094787,steps,2,265.0,,,,,,,0.2,8.111144333995501e-05,20.0,0.0123280038313677,1.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed3,zaxdmmd6,2026-07-20T11:05:02Z,npboost,in_context,3,rmse,0.5991985677083334,1.0613603439951118,0.6008369791666667,1.0638976944923677,716.1566231250763,2.52258038520813,2.632192850112915,1.9020726974321565,steps,2,13.0,,,,,,,0.2,6.83631406502272e-05,20.0,0.768810680147495,1.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed4,0rcg12sn,2026-07-23T15:34:10Z,npboost,in_context,4,rmse,0.5686419921875,0.9975622824301,0.5633397786458333,0.990034866946544,2017.2676920890808,6.64139461517334,6.0778093338012695,1.5318199714255545,steps,2,100.0,,,,,,,0.0,0.0008887704677237,5.0,0.0415963508411869,0.0,1000.0,4.0,255.0,-1.0,,
npboost-in_context-steps_2D-seed4,13ugwpwl,2026-07-22T13:16:17Z,npboost,in_context,4,rmse,0.5517115234375,0.9730851878656104,0.5436287760416667,0.959066882260479,1724.2431938648224,7.52681565284729,7.578474760055542,1.5144916503316237,steps,2,39.0,,,,,,,0.0,0.0008831228248242,10.0,0.3887072196612053,1.0,100.0,8.0,255.0,-1.0,,
