name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
gbm_group_cat-few_shot-protein-seed4,oeflsf6p,2026-07-21T08:30:19Z,gbm_group_cat,few_shot,4,rmse,,0.3195128061108672,,0.3483977500051422,,,,,1.0,0.0347260839230521,0.0,1000.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,ov3gaqid,2026-07-21T08:29:12Z,gbm_group_cat,few_shot,4,rmse,,0.2903137001881719,,0.3291333497228275,,,,,82.0,0.0432480329052877,0.0,10.0,8.0,255.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,pblomnss,2026-07-21T08:30:00Z,gbm_group_cat,few_shot,4,rmse,,0.2889454811405011,,0.3262052757326535,,,,,387.0,0.1271700786387963,1.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,qxl86eo8,2026-07-21T08:30:57Z,gbm_group_cat,few_shot,4,rmse,,0.291248604588016,,0.3276093159993408,,,,,496.0,0.0298960963897528,1.0,20.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,s259ux81,2026-07-21T08:29:52Z,gbm_group_cat,few_shot,4,rmse,,0.2896628916982546,,0.330594242860476,,,,,235.0,0.0235110426118622,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,t5o4h17v,2026-07-21T08:29:40Z,gbm_group_cat,few_shot,4,rmse,,0.3033453841194222,,0.337147094807617,,,,,84.0,0.0490572683068294,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,tdvbou3q,2026-07-21T08:29:08Z,gbm_group_cat,few_shot,4,rmse,,0.3195128061108672,,0.3483977500051422,,,,,1.0,0.0247266182197764,1.0,1000.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,teelokrp,2026-07-21T08:29:04Z,gbm_group_cat,few_shot,4,rmse,,0.289882339064527,,0.3301729016559533,,,,,147.0,0.0427421832403684,1.0,20.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,uv1ng1wq,2026-07-21T08:29:00Z,gbm_group_cat,few_shot,4,rmse,,0.3195128061108672,,0.3483977500051422,,,,,1.0,0.0817147891511586,0.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,w21o76it,2026-07-21T08:29:24Z,gbm_group_cat,few_shot,4,rmse,,0.3195128061108672,,0.3483977500051422,,,,,1.0,0.2090966500355389,1.0,1000.0,64.0,1000.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,x28nfysc,2026-07-21T08:30:49Z,gbm_group_cat,few_shot,4,rmse,,0.3195128061108672,,0.3483977500051422,,,,,1.0,0.0310546307698111,0.0,1000.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_group_cat-few_shot-protein-seed4,y62omv4l,2026-07-21T08:29:48Z,gbm_group_cat,few_shot,4,rmse,,0.2953884010168434,,0.3353883857091702,,,,,29.0,0.1183473185096848,1.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,04wkc95e,2026-07-21T07:58:04Z,gbm_no_group,in_context,0,rmse,,0.2900874926368815,,0.2934530717287418,,,,,74.0,0.0634627667122372,0.0,10.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,08gedk9t,2026-07-21T07:58:15Z,gbm_no_group,in_context,0,rmse,,0.2958245206422237,,0.2982846177516143,,,,,1.0,0.8668489138169221,0.0,10.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,0n2h28vf,2026-07-21T07:58:24Z,gbm_no_group,in_context,0,rmse,,0.3002262880752994,,0.2957341785245376,,,,,298.0,0.013859244495551,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,1auvtf7r,2026-07-21T07:57:44Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.0347260839230521,0.0,1000.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,2k01xgu1,2026-07-21T07:58:12Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.0310546307698111,0.0,1000.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,2u2qsei8,2026-07-21T07:58:28Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.0814494767975024,0.0,1000.0,8.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,5d5gbaca,2026-07-21T07:57:27Z,gbm_no_group,in_context,0,rmse,,0.2899390728275191,,0.2945325632520341,,,,,144.0,0.1271700786387963,1.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,5keinip3,2026-07-21T07:57:24Z,gbm_no_group,in_context,0,rmse,,0.2931470806127729,,0.2952857362829397,,,,,3.0,0.5342090140143507,1.0,20.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,6a23aw19,2026-07-21T07:56:36Z,gbm_no_group,in_context,0,rmse,,0.2900176689951068,,0.2932694132139991,,,,,91.0,0.0427421832403684,1.0,20.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,6jqsjh12,2026-07-21T07:57:04Z,gbm_no_group,in_context,0,rmse,,0.2895748210913568,,0.2929288214586446,,,,,12.0,0.2482318741925865,1.0,20.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,6phsx0gq,2026-07-21T07:56:28Z,gbm_no_group,in_context,0,rmse,,0.2927236459315121,,0.2956738152074372,,,,,194.0,0.0109758154193801,0.0,20.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,70ix1cxi,2026-07-21T07:56:48Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.1489449797127196,1.0,1000.0,2.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,8rxqgdg2,2026-07-21T07:58:07Z,gbm_no_group,in_context,0,rmse,,0.3001750069588415,,0.2958281320769407,,,,,208.0,0.0182856525100933,1.0,100.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,b3jj5d6t,2026-07-21T07:58:19Z,gbm_no_group,in_context,0,rmse,,0.2901865202863052,,0.2944960751509894,,,,,495.0,0.0298960963897528,1.0,20.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,bzkocll4,2026-07-21T07:57:52Z,gbm_no_group,in_context,0,rmse,,0.2899826157902648,,0.294524124188777,,,,,263.0,0.0725779803885817,1.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,d53jiqcw,2026-07-21T07:57:16Z,gbm_no_group,in_context,0,rmse,,0.2927503189385446,,0.2958339873277546,,,,,19.0,0.1183473185096848,1.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,dsngifr4,2026-07-21T07:57:40Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.0652352517670139,0.0,1000.0,16.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,e98pqew1,2026-07-21T07:58:00Z,gbm_no_group,in_context,0,rmse,,0.2929565680598793,,0.2956034596255574,,,,,4.0,0.4380606481501048,0.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,fernric1,2026-07-21T07:56:52Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.250587007964955,1.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,ffe02ndu,2026-07-21T07:57:56Z,gbm_no_group,in_context,0,rmse,,0.2913033019787139,,0.2932781025991529,,,,,3.0,0.6428191198097525,1.0,20.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,gb9p0m3r,2026-07-21T07:57:20Z,gbm_no_group,in_context,0,rmse,,0.2901037848841104,,0.2932776153792522,,,,,164.0,0.0235110426118622,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,h9p4fvxf,2026-07-21T07:57:12Z,gbm_no_group,in_context,0,rmse,,0.2914527748849654,,0.2945001258477177,,,,,101.0,0.0235714344093274,0.0,10.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,lh5lbeuh,2026-07-21T07:56:43Z,gbm_no_group,in_context,0,rmse,,0.291380014666671,,0.2944729339403303,,,,,56.0,0.0432480329052877,0.0,10.0,8.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,lxtrkgjv,2026-07-21T07:56:55Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.2090966500355389,1.0,1000.0,64.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,qk5o8k6i,2026-07-21T07:57:48Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.0330251750818893,1.0,1000.0,4.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,qpuzzyr8,2026-07-21T07:56:40Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.0247266182197764,1.0,1000.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,qyu4rgf0,2026-07-21T07:56:59Z,gbm_no_group,in_context,0,rmse,,0.2994281747985334,,0.2988891409837008,,,,,38.0,0.4096264371525448,0.0,100.0,2.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,t92yeqm4,2026-07-21T07:57:07Z,gbm_no_group,in_context,0,rmse,,0.2999631117352412,,0.2957693018617499,,,,,139.0,0.0490572683068294,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,vr181fei,2026-07-21T07:56:33Z,gbm_no_group,in_context,0,rmse,,0.3264484874661222,,0.3192635433456695,,,,,1.0,0.0817147891511586,0.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,wx2uomtf,2026-07-21T07:57:36Z,gbm_no_group,in_context,0,rmse,,0.2924297199473642,,0.2951260286253953,,,,,20.0,0.0988058664639341,0.0,20.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,xcq95hwr,2026-07-21T07:56:21Z,gbm_no_group,in_context,0,rmse,,0.299797771265511,,0.2956718787176457,,,,,48.0,0.1252065381499946,0.0,100.0,4.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed0,yxqlzwj2,2026-07-21T07:57:31Z,gbm_no_group,in_context,0,rmse,,0.2899919907015184,,0.2945247444606115,,,,,395.0,0.0474589257602997,0.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,0vct2365,2026-07-21T08:02:20Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.0652352517670139,0.0,1000.0,16.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,3d3wb6hf,2026-07-21T08:02:47Z,gbm_no_group,in_context,1,rmse,,0.2989238626675835,,0.3155529267316349,,,,,52.0,0.0634627667122372,0.0,10.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,5bia52nc,2026-07-21T08:03:12Z,gbm_no_group,in_context,1,rmse,,0.3103775009172517,,0.3227501263028451,,,,,296.0,0.013859244495551,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,5jwjznyd,2026-07-21T08:02:00Z,gbm_no_group,in_context,1,rmse,,0.3037934802449022,,0.3179882217199265,,,,,3.0,0.5342090140143507,1.0,20.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,7wm30uic,2026-07-21T08:02:24Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.0347260839230521,0.0,1000.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,9k9zi3no,2026-07-21T08:01:51Z,gbm_no_group,in_context,1,rmse,,0.3066969429520396,,0.3207485609802283,,,,,26.0,0.1183473185096848,1.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,akmculqc,2026-07-21T08:01:24Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.1489449797127196,1.0,1000.0,2.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,avf01d5v,2026-07-21T08:01:31Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.2090966500355389,1.0,1000.0,64.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,d8rwimny,2026-07-21T08:01:05Z,gbm_no_group,in_context,1,rmse,,0.3066850867784483,,0.3201155252483161,,,,,237.0,0.0109758154193801,0.0,20.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,e4qed1ox,2026-07-21T08:01:28Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.250587007964955,1.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,eb0rmb6m,2026-07-21T08:01:43Z,gbm_no_group,in_context,1,rmse,,0.3103029003745381,,0.3226913731385435,,,,,72.0,0.0490572683068294,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,h4303754,2026-07-21T08:01:13Z,gbm_no_group,in_context,1,rmse,,0.2975697787600302,,0.314759442308112,,,,,83.0,0.0427421832403684,1.0,20.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,i6ilml7s,2026-07-21T08:03:01Z,gbm_no_group,in_context,1,rmse,,0.3106726763949315,,0.3262643025797034,,,,,1.0,0.8668489138169221,0.0,10.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,ium3jcb9,2026-07-21T08:02:42Z,gbm_no_group,in_context,1,rmse,,0.3044948143819865,,0.3186796024221924,,,,,3.0,0.4380606481501048,0.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,n74miw2r,2026-07-21T08:02:10Z,gbm_no_group,in_context,1,rmse,,0.2979633550672824,,0.3150601855839735,,,,,309.0,0.0474589257602997,0.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,n7dk1zwk,2026-07-21T08:02:51Z,gbm_no_group,in_context,1,rmse,,0.3113521175426575,,0.32328919082137,,,,,203.0,0.0182856525100933,1.0,100.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,rd9wz04x,2026-07-21T08:02:33Z,gbm_no_group,in_context,1,rmse,,0.2979388422277829,,0.3150119456725993,,,,,204.0,0.0725779803885817,1.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,sy9x9w0x,2026-07-21T08:01:35Z,gbm_no_group,in_context,1,rmse,,0.3104899658384387,,0.3241554930939289,,,,,27.0,0.4096264371525448,0.0,100.0,2.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,t0cqsz4m,2026-07-21T08:03:06Z,gbm_no_group,in_context,1,rmse,,0.2979755350406932,,0.3150608076150972,,,,,496.0,0.0298960963897528,1.0,20.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,tlyi3wws,2026-07-21T08:02:38Z,gbm_no_group,in_context,1,rmse,,0.2991661775680508,,0.3148318167916152,,,,,2.0,0.6428191198097525,1.0,20.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,trod87b6,2026-07-21T08:01:39Z,gbm_no_group,in_context,1,rmse,,0.2971110604456127,,0.314463055320309,,,,,15.0,0.2482318741925865,1.0,20.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,ub7pwinw,2026-07-21T08:01:21Z,gbm_no_group,in_context,1,rmse,,0.3028324082043741,,0.3191789775921382,,,,,60.0,0.0432480329052877,0.0,10.0,8.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,ub7s79xs,2026-07-21T08:01:47Z,gbm_no_group,in_context,1,rmse,,0.3028832419535443,,0.3189986158863324,,,,,99.0,0.0235714344093274,0.0,10.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,uggboazj,2026-07-21T08:02:57Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.0310546307698111,0.0,1000.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,vav4qffb,2026-07-21T08:01:56Z,gbm_no_group,in_context,1,rmse,,0.2977715104995521,,0.3148911258532994,,,,,152.0,0.0235110426118622,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,wfajrwb8,2026-07-21T08:02:15Z,gbm_no_group,in_context,1,rmse,,0.3057238141198545,,0.3197713123430207,,,,,19.0,0.0988058664639341,0.0,20.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,x0y48hn2,2026-07-21T08:01:17Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.0247266182197764,1.0,1000.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,xfgodub8,2026-07-21T08:01:10Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.0817147891511586,0.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,ybwcm950,2026-07-21T08:02:05Z,gbm_no_group,in_context,1,rmse,,0.2978912818031898,,0.3149909294796544,,,,,116.0,0.1271700786387963,1.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,z5ly5ltn,2026-07-21T08:03:17Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.0814494767975024,0.0,1000.0,8.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,zsdzmix7,2026-07-21T08:01:01Z,gbm_no_group,in_context,1,rmse,,0.3103021627953805,,0.3227052667378766,,,,,29.0,0.1252065381499946,0.0,100.0,4.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed1,zsqp1uun,2026-07-21T08:02:29Z,gbm_no_group,in_context,1,rmse,,0.333964360939334,,0.3425103438849181,,,,,1.0,0.0330251750818893,1.0,1000.0,4.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,0h55gcuo,2026-07-21T08:09:50Z,gbm_no_group,in_context,2,rmse,,0.3341677005175633,,0.2914543192339841,,,,,12.0,0.1183473185096848,1.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,0nt8j4zi,2026-07-21T08:13:09Z,gbm_no_group,in_context,2,rmse,,0.3289692726781641,,0.2876394030396697,,,,,378.0,0.0298960963897528,1.0,20.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,21riv6lk,2026-07-21T08:12:26Z,gbm_no_group,in_context,2,rmse,,0.3289540917017124,,0.2877458173937534,,,,,148.0,0.0725779803885817,1.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,26gq8kmw,2026-07-21T08:13:05Z,gbm_no_group,in_context,2,rmse,,0.3366812552772884,,0.2967934990286081,,,,,1.0,0.8668489138169221,0.0,10.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,2xie2d0j,2026-07-21T08:11:30Z,gbm_no_group,in_context,2,rmse,,0.3558555193025411,,0.3175563226656142,,,,,1.0,0.0652352517670139,0.0,1000.0,16.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,31q4sxrr,2026-07-21T08:07:52Z,gbm_no_group,in_context,2,rmse,,0.3558555193025411,,0.3175563226656142,,,,,1.0,0.250587007964955,1.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,31qleehy,2026-07-21T08:07:37Z,gbm_no_group,in_context,2,rmse,,0.328912375438396,,0.2862627566111899,,,,,64.0,0.0427421832403684,1.0,20.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,3hln803m,2026-07-21T08:09:54Z,gbm_no_group,in_context,2,rmse,,0.3287617129571493,,0.2863631776884699,,,,,122.0,0.0235110426118622,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,53stl4mx,2026-07-21T08:08:08Z,gbm_no_group,in_context,2,rmse,,0.3369961330026498,,0.2964602219090472,,,,,60.0,0.0490572683068294,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,9sizxwwk,2026-07-21T08:13:15Z,gbm_no_group,in_context,2,rmse,,0.3370049865337351,,0.2964788669014115,,,,,211.0,0.013859244495551,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,ady0pe4f,2026-07-21T08:07:49Z,gbm_no_group,in_context,2,rmse,,0.3558555193025411,,0.3175563226656142,,,,,1.0,0.1489449797127196,1.0,1000.0,2.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,c9hako1e,2026-07-21T08:12:30Z,gbm_no_group,in_context,2,rmse,,0.3319662613419772,,0.2933197476670892,,,,,4.0,0.6428191198097525,1.0,20.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,carn67rx,2026-07-21T08:10:02Z,gbm_no_group,in_context,2,rmse,,0.3289037734678701,,0.2877533447515258,,,,,85.0,0.1271700786387963,1.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,cis0e6j5,2026-07-21T08:09:58Z,gbm_no_group,in_context,2,rmse,,0.3347619631038386,,0.2924881270446884,,,,,3.0,0.5342090140143507,1.0,20.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,e6ry4x9o,2026-07-21T08:12:44Z,gbm_no_group,in_context,2,rmse,,0.3558555193025411,,0.3175563226656142,,,,,1.0,0.0310546307698111,0.0,1000.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,g8hw9u41,2026-07-21T08:07:57Z,gbm_no_group,in_context,2,rmse,,0.3558555193025411,,0.3175563226656142,,,,,1.0,0.2090966500355389,1.0,1000.0,64.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,it516aqh,2026-07-21T08:06:31Z,gbm_no_group,in_context,2,rmse,,0.3369958181575727,,0.2966154262237384,,,,,19.0,0.1252065381499946,0.0,100.0,4.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,jhmtrau7,2026-07-21T08:07:44Z,gbm_no_group,in_context,2,rmse,,0.3315748898009402,,0.2905944873622733,,,,,43.0,0.0432480329052877,0.0,10.0,8.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,ji38p4nl,2026-07-21T08:07:07Z,gbm_no_group,in_context,2,rmse,,0.3340234858441626,,0.291418101751978,,,,,140.0,0.0109758154193801,0.0,20.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,oi0e81nl,2026-07-21T08:08:04Z,gbm_no_group,in_context,2,rmse,,0.3285971990622931,,0.2876990033543362,,,,,17.0,0.2482318741925865,1.0,20.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,pk9g76e5,2026-07-21T08:13:19Z,gbm_no_group,in_context,2,rmse,,0.3558555193025411,,0.3175563226656142,,,,,1.0,0.0814494767975024,0.0,1000.0,8.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,r2hskrsv,2026-07-21T08:12:36Z,gbm_no_group,in_context,2,rmse,,0.3287993470052648,,0.2868028398040451,,,,,41.0,0.0634627667122372,0.0,10.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,rpt77do5,2026-07-21T08:12:10Z,gbm_no_group,in_context,2,rmse,,0.3558555193025411,,0.3175563226656142,,,,,1.0,0.0330251750818893,1.0,1000.0,4.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,se66oub0,2026-07-21T08:11:01Z,gbm_no_group,in_context,2,rmse,,0.3289663919013548,,0.2877834783873519,,,,,225.0,0.0474589257602997,0.0,10.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,srck3tcv,2026-07-21T08:11:07Z,gbm_no_group,in_context,2,rmse,,0.3337342265702412,,0.2909738858860869,,,,,15.0,0.0988058664639341,0.0,20.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,tt3py4c0,2026-07-21T08:07:33Z,gbm_no_group,in_context,2,rmse,,0.3558555193025411,,0.3175563226656142,,,,,1.0,0.0817147891511586,0.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,ucbbhmzd,2026-07-21T08:12:40Z,gbm_no_group,in_context,2,rmse,,0.337548305386067,,0.297478557861316,,,,,148.0,0.0182856525100933,1.0,100.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,w5fh7j5i,2026-07-21T08:08:36Z,gbm_no_group,in_context,2,rmse,,0.3315083578262926,,0.2907324351833381,,,,,77.0,0.0235714344093274,0.0,10.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-protein-seed2,xeknd7ro,2026-07-21T08:12:34Z,gbm_no_group,in_context,2,rmse,,0.333932312494277,,0.292069527602256,,,,,3.0,0.4380606481501048,0.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
