name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,best_boosting_round,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth
npboost-few_shot-log_count-seed2,ju53i0s3,2026-07-23T19:46:33Z,npboost,few_shot,2,rmse,0.4292760512408088,0.7824519317303044,0.4222235586128983,0.7644087523120178,337.8429231643677,0.4261765480041504,0.386643648147583,6.378327194316637,44.0,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed2,kz8cwogy,2026-07-23T19:12:42Z,npboost,few_shot,2,rmse,0.4779193055395986,0.8407707332035455,0.4806430592256434,0.8460375766710196,320.23917722702026,0.3356771469116211,0.3458590507507324,4.813901797431821,45.0,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed2,qoajr644,2026-07-23T18:30:04Z,npboost,few_shot,2,rmse,0.3436742146809896,0.6225673473744252,0.3365548526539522,0.6030398815000249,90.95944142341614,0.3771193027496338,0.3415436744689941,6.355855413013434,7.0,0.0,0.0004548624208721,10.0,0.2953847324956156,0.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed2,uysb143u,2026-07-23T18:20:11Z,npboost,few_shot,2,rmse,0.5802036659390318,1.0058103985685067,0.6033973245059743,1.0493659984950845,64.98764276504517,0.3092679977416992,0.3352701663970947,2.459400384649568,6.0,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed2,wj0zlr08,2026-07-23T19:27:59Z,npboost,few_shot,2,rmse,0.3476427265242034,0.6817396205653925,0.3408717735140931,0.6580180197456992,120.87191772460938,0.3622288703918457,0.357734203338623,6.511258562813024,15.0,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed2,wxnran4x,2026-07-23T19:18:09Z,npboost,few_shot,2,rmse,0.388805524040671,0.7488624478210425,0.3790413351619945,0.7125017197783365,140.98638129234314,0.3257293701171875,0.3806018829345703,6.477920413550642,23.0,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed2,wypjylgq,2026-07-23T19:33:12Z,npboost,few_shot,2,rmse,0.3925300149356617,0.7010721735613225,0.3825553146063112,0.6717718155286508,332.8615024089813,0.340062141418457,0.3607912063598633,5.752873693645616,49.0,0.0,1.702035422361917e-05,20.0,0.0657821692431908,1.0,20.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed2,x5xvb26c,2026-07-23T18:54:28Z,npboost,few_shot,2,rmse,0.3540332569795496,0.6810741987200768,0.3369140625,0.6378945308854277,117.52779579162598,0.3606784343719482,0.4190373420715332,6.51500772079476,15.0,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed2,xxxc9lpb,2026-07-23T18:33:56Z,npboost,few_shot,2,rmse,0.3573357376397825,0.6748149038531263,0.3516839719286151,0.6494560993931637,116.42034244537354,0.3687512874603271,0.381192684173584,5.95640615728382,33.0,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,0lnsnutb,2026-07-23T21:58:25Z,npboost,few_shot,3,rmse,0.2867860955707097,0.4340157006749949,0.2942335408325804,0.4572011573962411,436.26694107055664,0.2872066497802734,0.2577700614929199,5.41400648479639,142.0,0.2,1.5820851730418417e-05,5.0,0.0450196136386975,1.0,100.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,3gwb76e8,2026-07-23T20:50:25Z,npboost,few_shot,3,rmse,0.2332724574080492,0.442674295460073,0.2504666937906982,0.4937998858858569,231.57411122322085,0.3953945636749267,0.3556411266326904,6.709747939902211,29.0,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,54b65df1,2026-07-23T21:33:34Z,npboost,few_shot,3,rmse,0.2762183420441799,0.4172636199280526,0.2812067338024988,0.4368450826602586,439.759827375412,0.3255209922790527,0.3394765853881836,4.7511971879745545,52.0,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,6hp3qh70,2026-07-23T21:28:03Z,npboost,few_shot,3,rmse,0.2834003786978907,0.4517403359280904,0.2960558631722021,0.4897431089007823,205.0660419464112,0.2901136875152588,0.2831814289093017,6.321073573877501,32.0,0.2,5.4597054376998136e-05,10.0,0.1053508308667582,0.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,6hrb9tzs,2026-07-23T20:17:41Z,npboost,few_shot,3,rmse,0.3180822826929368,0.4715445537921248,0.3247464028812001,0.4954499038606093,177.65483164787292,0.4419982433319092,0.3935136795043946,4.6404177694257385,35.0,0.2,1.343677338411072e-05,5.0,0.1113002415673063,1.0,10.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,8f4xuv94,2026-07-23T20:33:47Z,npboost,few_shot,3,rmse,0.2635445409377336,0.4636005593519372,0.28490462450539,0.5251953748127899,923.164056777954,0.3761732578277588,0.3794448375701904,6.358228238155221,113.0,0.0,1.5865500409725956e-05,20.0,0.019901994840577,0.0,100.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,9joir1x7,2026-07-23T22:35:51Z,npboost,few_shot,3,rmse,0.3075493672790223,0.4609557536264873,0.3054898719369236,0.4547693233000192,138.08174324035645,0.2275290489196777,0.2707366943359375,4.899570528305598,33.0,0.0,3.1392574253118284e-05,5.0,0.1121865737283773,0.0,10.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,9stro3wp,2026-07-23T19:56:09Z,npboost,few_shot,3,rmse,0.2344847476613129,0.4476148101085971,0.2378920215671345,0.4540554945259346,398.4064500331879,0.3941962718963623,0.4120495319366455,6.71685311116133,34.0,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,a6910kvl,2026-07-23T20:11:07Z,npboost,few_shot,3,rmse,0.2636118134853252,0.465117691443821,0.2807196696044678,0.5063002461593766,238.4260566234589,0.3547384738922119,0.3380618095397949,6.68047475777528,32.0,0.2,0.0001381635682257,10.0,0.0261669745608544,1.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,c7wp2j79,2026-07-23T20:54:41Z,npboost,few_shot,3,rmse,0.2304772997900828,0.4398496682872667,0.2376273584033057,0.4564935867567574,439.0990879535675,0.4684998989105224,0.4052376747131348,6.68996032405321,38.0,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,d9vsgufg,2026-07-23T21:24:04Z,npboost,few_shot,3,rmse,0.2868197774839544,0.4374915193093882,0.2995134469637961,0.4784923580158707,231.90164589881897,0.3126990795135498,0.3136179447174072,5.586599735770387,78.0,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,dgno0l01,2026-07-23T22:12:15Z,npboost,few_shot,3,rmse,0.2772849359635936,0.42584776224997,0.2836870857155097,0.4457514288493537,141.05965733528137,0.3234395980834961,0.3384988307952881,6.081928292812224,13.0,0.2,0.0001082971516786,10.0,0.2589103504433043,0.0,20.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,drk8oyrr,2026-07-23T21:15:44Z,npboost,few_shot,3,rmse,0.2483382068151016,0.4128693404207414,0.2639186018604343,0.4639320241361858,221.09415578842163,0.3539910316467285,0.4044802188873291,6.188656466548726,30.0,0.0,0.0001083323625032,10.0,0.1351582698334605,0.0,100.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,eyqhyayd,2026-07-23T22:20:37Z,npboost,few_shot,3,rmse,0.264813348041812,0.4722556948538269,0.2710419766092348,0.4909487617377107,822.2249202728271,0.2711818218231201,0.260310411453247,6.608437761088534,117.0,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,eyteiqo0,2026-07-23T20:03:29Z,npboost,few_shot,3,rmse,0.243370991761045,0.4432113695378549,0.2570430797451395,0.4758023214110494,191.7398302555084,0.4163732528686523,0.4225759506225586,6.62350308009103,19.0,0.2,0.0003600091192911,10.0,0.083744968684368,0.0,100.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,fvpy4kbw,2026-07-23T21:10:43Z,npboost,few_shot,3,rmse,0.2345145350082564,0.4269179788906109,0.2516983351702704,0.476127305879773,215.0864760875702,0.33465576171875,0.3289179801940918,6.678705727983147,29.0,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,iz0rp0lg,2026-07-23T21:44:27Z,npboost,few_shot,3,rmse,0.2732182176614687,0.4459681441965636,0.2861136439314868,0.4801503705982561,148.25260591506958,0.2754473686218261,0.2571494579315185,6.379202062880579,39.0,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,jsrf3zns,2026-07-23T21:07:25Z,npboost,few_shot,3,rmse,0.2409540178293245,0.452216829985074,0.2468699096801392,0.4749447307858814,189.9058756828308,0.3478085994720459,0.36525559425354,6.711549754178474,22.0,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,kh2lmdp5,2026-07-23T21:02:07Z,npboost,few_shot,3,rmse,0.2266530182402013,0.4292261505407011,0.2481940165830633,0.4825117783281721,311.7232518196106,0.3211326599121094,0.3773534297943115,6.695926322257262,88.0,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,lp3wklku,2026-07-23T20:30:42Z,npboost,few_shot,3,rmse,0.2573155472547202,0.4389213938003629,0.2695294244220463,0.4830937676916047,178.77765536308289,0.3676748275756836,0.3857872486114502,6.117538521287198,41.0,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,lwlfsuqh,2026-07-23T20:15:36Z,npboost,few_shot,3,rmse,0.3051611766263709,0.4943846033188248,0.3095640751086584,0.5101060486395157,119.02361917495728,0.3903274536132813,0.3505589962005615,6.544407368286354,3.0,0.2,0.0004385170256085,10.0,0.8972612866432508,1.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,mxxjpvul,2026-07-23T21:41:00Z,npboost,few_shot,3,rmse,0.2549932599661951,0.4516081340766262,0.2726660716093906,0.4946237691099127,199.6729965209961,0.2699928283691406,0.317575454711914,6.638519483949558,32.0,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,mzznaq8p,2026-07-23T21:52:10Z,npboost,few_shot,3,rmse,0.2297439042735076,0.4346677042750491,0.2366611712713422,0.4463513284182918,367.178151845932,0.2855384349822998,0.2752225399017334,6.708545489458917,79.0,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,pgtuh679,2026-07-23T20:06:47Z,npboost,few_shot,3,rmse,0.3479228452338297,0.5483836366399614,0.3561027123707004,0.5693388352525453,139.67082929611206,0.2800538539886474,0.2632262706756592,4.349302710129876,23.0,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,rb1ckfet,2026-07-23T22:05:54Z,npboost,few_shot,3,rmse,0.2962111894297576,0.4591453347753162,0.2985812460080695,0.470194961819561,331.3083040714264,0.2534332275390625,0.2589843273162842,5.85560984888937,32.0,0.0,1.702035422361917e-05,20.0,0.0657821692431908,1.0,20.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,s0i12o77,2026-07-23T20:20:45Z,npboost,few_shot,3,rmse,0.2459474907796142,0.4277686424805618,0.265953604031655,0.488495366972369,143.45982551574707,0.2953231334686279,0.3361945152282715,6.483022413172288,10.0,0.0,0.0004548624208721,10.0,0.2953847324956156,0.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,sbjt3kpd,2026-07-23T21:21:56Z,npboost,few_shot,3,rmse,0.2489939848423479,0.453464681343217,0.2593649106391762,0.4820153180412971,122.5476188659668,0.3563618659973144,0.3405039310455322,6.704713313833652,22.0,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,uor62dop,2026-07-23T22:14:46Z,npboost,few_shot,3,rmse,0.3170272507672295,0.4801660946676438,0.3240302590762867,0.5010782102856264,99.32366561889648,0.3225500583648681,0.3260853290557861,2.7011954323528946,13.0,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,w70ennd2,2026-07-23T20:23:25Z,npboost,few_shot,3,rmse,0.2396457478151483,0.4181337724265564,0.2582088938263335,0.4756432947188298,372.31794571876526,0.3536314964294433,0.4106919765472412,6.425561102782772,72.0,0.0,0.0004242243954166,10.0,0.5800570688908553,1.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,wu1psjy4,2026-07-23T21:31:33Z,npboost,few_shot,3,rmse,0.3180880941160892,0.4609192440011945,0.3250213349210182,0.4845012347763966,113.39426803588869,0.3739035129547119,0.3458819389343261,4.080372699646708,8.0,0.0,1.8406671834517417e-05,10.0,0.3476654204795515,0.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,xqe85y3x,2026-07-23T22:17:06Z,npboost,few_shot,3,rmse,0.2647435805376838,0.4277536767721205,0.2755066100526545,0.4637308323237542,203.1979801654816,0.2772819995880127,0.3055989742279053,6.102009146074118,30.0,0.0,7.917412954846521e-05,10.0,0.1011064623519062,0.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed3,zx0ekyq5,2026-07-23T21:47:04Z,npboost,few_shot,3,rmse,0.224450640996931,0.4426935778984246,0.2256923686946971,0.4536537221067491,298.4354074001312,0.1958849430084228,0.2186198234558105,6.684584526744134,59.0,0.0,0.0002507518284371,10.0,0.0302023368339538,1.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,08l3sbau,2026-07-23T19:18:06Z,npboost,few_shot,4,rmse,0.2903385643197709,0.526158695250168,0.2842330819084531,0.5080942854108029,183.29712772369385,0.2446134090423584,0.2474622726440429,6.5143701111052055,15.0,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,2qh6d97f,2026-07-23T19:45:31Z,npboost,few_shot,4,rmse,0.2945643192579766,0.5429750199555731,0.2790813857285434,0.4982842512102077,260.4728181362152,0.291926622390747,0.3237760066986084,6.532149280521734,36.0,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,3405qzyz,2026-07-23T19:21:15Z,npboost,few_shot,4,rmse,0.3149099269834887,0.523680695654442,0.3000688986803488,0.4865883326271832,143.48646426200867,0.2575173377990722,0.3362317085266113,6.1469013734003575,9.0,0.0,0.0001083323625032,10.0,0.1351582698334605,0.0,100.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,3432j3fx,2026-07-23T19:05:21Z,npboost,few_shot,4,rmse,0.2529735725466944,0.4919725025430996,0.2194508628239707,0.4143413086796993,218.2346043586731,0.3070001602172851,0.3394768238067627,6.522208105803096,25.0,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,4ukarm16,2026-07-23T18:25:00Z,npboost,few_shot,4,rmse,0.3220075078371192,0.5104408711420311,0.3283770773145887,0.548998264845271,254.992604970932,0.2859690189361572,0.2872803211212158,6.502834333986475,62.0,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,78803c8v,2026-07-23T18:20:21Z,npboost,few_shot,4,rmse,0.2884910647608653,0.5251031312010239,0.2695209139869327,0.4701481821182806,271.81311225891113,0.2110850811004638,0.2559304237365722,6.5451407653746205,36.0,0.2,0.0003600091192911,10.0,0.083744968684368,0.0,100.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,9trpoarn,2026-07-23T19:23:45Z,npboost,few_shot,4,rmse,0.2864684417468159,0.5457187258378178,0.2700269159185823,0.4956358133930463,120.44544434547424,0.2475414276123047,0.2982699871063232,6.52424898912698,15.0,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,a0fo1t9r,2026-07-23T19:53:30Z,npboost,few_shot,4,rmse,0.2628388925760734,0.5234042509034469,0.2337089821144386,0.447677754640876,219.0607569217682,0.2619659900665283,0.2464895248413086,6.494934776121402,25.0,0.0,0.0002507518284371,10.0,0.0302023368339538,1.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,ac7lqnjc,2026-07-23T19:31:16Z,npboost,few_shot,4,rmse,0.2992564610072544,0.5118414281477237,0.2914894951714409,0.4926317367729603,257.743200302124,0.3029944896697998,0.2898356914520263,6.344512682261269,33.0,0.2,5.4597054376998136e-05,10.0,0.1053508308667582,0.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,aed33jf5,2026-07-23T20:20:30Z,npboost,few_shot,4,rmse,0.3129709388027672,0.4984392743700328,0.3044018947258197,0.4776396758211864,147.55033826828003,0.2594659328460693,0.3043928146362304,6.124334133819541,9.0,0.0,7.917412954846521e-05,10.0,0.1011064623519062,0.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,ahtjigbb,2026-07-23T19:39:29Z,npboost,few_shot,4,rmse,0.2890455101718421,0.4358773296336893,0.2758076945309916,0.3971947583079775,354.2679417133332,0.2172527313232422,0.2401180267333984,4.986922327444913,25.0,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,co8wd0x0,2026-07-23T19:50:07Z,npboost,few_shot,4,rmse,0.2894213700494846,0.5127767476285212,0.2724647814634616,0.4687341221125792,197.15635895729065,0.2859976291656494,0.2768428325653076,6.403480876333799,38.0,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,dlrouqx2,2026-07-23T18:55:47Z,npboost,few_shot,4,rmse,0.2902070053485261,0.5007101631796396,0.2694836207798549,0.4439882931057412,137.51584434509277,0.2214860916137695,0.2448747158050537,6.006929707516866,21.0,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,euyzlj24,2026-07-23T18:42:41Z,npboost,few_shot,4,rmse,0.3179893814215139,0.503930378558206,0.3239503143956421,0.527973388583807,331.2605571746826,0.196620225906372,0.2220728397369384,5.645355573748946,89.0,0.2,1.343677338411072e-05,5.0,0.1113002415673063,1.0,10.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,k3vxlw9f,2026-07-23T18:52:24Z,npboost,few_shot,4,rmse,0.2796379538143382,0.5393600495849968,0.2428768036857484,0.4433982635352182,197.1270921230316,0.2303905487060547,0.2311427593231201,6.482628895595121,19.0,0.0,0.0004242243954166,10.0,0.5800570688908553,1.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,mtek2fit,2026-07-23T19:35:41Z,npboost,few_shot,4,rmse,0.2878580173524488,0.4165971074861613,0.2788895813876358,0.3944001280204097,223.2108619213104,0.2234079837799072,0.2572672367095947,4.314175421170039,26.0,0.0,1.8406671834517417e-05,10.0,0.3476654204795515,0.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,o57r3lr1,2026-07-23T18:15:11Z,npboost,few_shot,4,rmse,0.3118694529813878,0.5621409187293647,0.3069418533769234,0.5475681688162632,268.5314841270447,0.2583663463592529,0.2579615116119385,6.560395804551015,11.0,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,olyg4se3,2026-07-23T18:36:44Z,npboost,few_shot,4,rmse,0.285468157599954,0.5152330389527067,0.2643027724412383,0.4605962654753528,326.87931418418884,0.2880997657775879,0.3099393844604492,5.933010438694255,49.0,0.2,0.0004385170256085,10.0,0.8972612866432508,1.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,ooe65iqh,2026-07-23T18:29:21Z,npboost,few_shot,4,rmse,0.291692268948595,0.5337303714814298,0.2852525736289049,0.5143276639527353,262.26937532424927,0.2307345867156982,0.1895198822021484,6.5144932361557295,38.0,0.2,0.0001381635682257,10.0,0.0261669745608544,1.0,20.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,qykfshj4,2026-07-23T19:57:15Z,npboost,few_shot,4,rmse,0.3014616124770221,0.5596885920925071,0.2787313335156314,0.4959397964216653,217.92488551139832,0.243671178817749,0.2563917636871338,6.516920289528964,24.0,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,rscyx3fy,2026-07-23T20:18:29Z,npboost,few_shot,4,rmse,0.3008274430988215,0.4386904119704401,0.3042143988230871,0.4604571501486635,114.68431043624878,0.2509016990661621,0.2615449428558349,3.2923514745298137,13.0,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,rzttp5uy,2026-07-23T20:02:17Z,npboost,few_shot,4,rmse,0.2902651233833377,0.4372102815765891,0.2807196274005546,0.4174050611958255,340.14571237564087,0.2750177383422851,0.2653605937957763,5.727553382114379,91.0,0.2,1.5820851730418417e-05,5.0,0.0450196136386975,1.0,100.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,sltwjypo,2026-07-23T18:58:10Z,npboost,few_shot,4,rmse,0.3012258064847032,0.5018759273206148,0.2800084119120603,0.4370923651578695,425.4301264286041,0.2481565475463867,0.3011691570281982,6.300628811770035,35.0,0.0,1.5865500409725956e-05,20.0,0.019901994840577,0.0,100.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,srba224j,2026-07-23T20:08:03Z,npboost,few_shot,4,rmse,0.2993753577480797,0.4790179976325448,0.2775816771088454,0.4121228614505988,361.9402689933777,0.3033404350280761,0.2978944778442383,5.931465877719472,25.0,0.0,1.702035422361917e-05,20.0,0.0657821692431908,1.0,20.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,svk0wfqi,2026-07-23T20:34:56Z,npboost,few_shot,4,rmse,0.2920801499310662,0.4721561261478703,0.2651490832132006,0.3865010039100213,219.5956823825836,0.2487838268280029,0.2365889549255371,5.145600852491539,59.0,0.0,3.1392574253118284e-05,5.0,0.1121865737283773,0.0,10.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,szpo2utx,2026-07-23T20:25:24Z,npboost,few_shot,4,rmse,0.3195189788561909,0.5633510689616505,0.3085411036456073,0.5296284293163537,500.4621651172638,0.2503604888916015,0.2766151428222656,6.382368849999796,47.0,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,t5vf6o16,2026-07-23T19:13:10Z,npboost,few_shot,4,rmse,0.3011715031471573,0.5502314935246857,0.2887529471563914,0.5187466882215515,133.3285984992981,0.2328763008117676,0.2251594066619873,6.511416725033937,22.0,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,v2hzplwx,2026-07-23T20:15:38Z,npboost,few_shot,4,rmse,0.2753141066607307,0.4483109575793584,0.2656720408686885,0.4304641850055275,164.67334961891174,0.266061782836914,0.2798817157745361,6.359497388291653,15.0,0.2,0.0001082971516786,10.0,0.2589103504433043,0.0,20.0,16.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,v7pa7d0q,2026-07-23T19:15:29Z,npboost,few_shot,4,rmse,0.3042259857434184,0.547200136850414,0.3077955286338846,0.5433677818279747,151.1982183456421,0.2930946350097656,0.3348262310028076,6.51731702175735,9.0,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,wnkh975d,2026-07-23T18:48:18Z,npboost,few_shot,4,rmse,0.2713742937360491,0.5358309389421987,0.2302821810283358,0.4615137434543823,203.6763141155243,0.2311081886291504,0.2527852058410644,6.498986568547556,25.0,0.0,0.0004548624208721,10.0,0.2953847324956156,0.0,20.0,4.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,wvczmzr4,2026-07-23T19:25:52Z,npboost,few_shot,4,rmse,0.2888196095699021,0.4285506638615682,0.2930283228556315,0.4573168397712161,218.454695224762,0.2404270172119141,0.2535531520843506,5.501421181649549,46.0,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,,,,,,,
npboost-few_shot-log_count-seed4,x2oibq7o,2026-07-23T19:09:05Z,npboost,few_shot,4,rmse,0.3244127546037946,0.5706948848328568,0.3228862611074296,0.5618019137504879,202.3030800819397,0.2342092990875244,0.2409205436706543,6.548768565276234,4.0,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,,,,,,,
anpboost-in_context-log_count-seed0,0idn9xl4,2026-07-20T12:15:43Z,anpboost,in_context,0,rmse,0.114312445227275,0.2596048656467883,0.1253662657394075,0.2948371458839511,413.608291387558,0.8646068572998047,0.799288272857666,6.177108154680297,50.0,0.0,0.0002507518284371,10.0,0.0302023368339538,1.0,10.0,8.0,255.0,-1.0,,,,,,,,
