name,run_id,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_rmse_best,validation_rmse_best_epoch,validation_rmse_best_restored,model.params.dropout,model.train_params.learning_rate,validation_fixed_effect_residual_rmse,test_fixed_effect_residual_rmse,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth
gbm_no_group-in_context-log_price-seed0,31bvh7n8,gbm_no_group,in_context,0,rmse,,0.4208335443764343,,0.4245359820067372,,,,,,,,0.0474589257602997,,,,,,,,,,,,0.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,3ajxezwe,gbm_no_group,in_context,0,rmse,,0.414244950186192,,0.4183470894994204,,,,,,,,0.0725779803885817,,,,,,,,,,,,1.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,4flqdc0r,gbm_no_group,in_context,0,rmse,,0.350519162079325,,0.3532140989220143,,,,,,,,0.1183473185096848,,,,,,,,,,,,1.0,20.0,32.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,52qsp03o,gbm_no_group,in_context,0,rmse,,0.3612898933809477,,0.3665905063276967,,,,,,,,0.5342090140143507,,,,,,,,,,,,1.0,20.0,32.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,55j9dwr6,gbm_no_group,in_context,0,rmse,,0.3714638833149895,,0.3741835991236317,,,,,,,,0.250587007964955,,,,,,,,,,,,1.0,1000.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,72gnra2u,gbm_no_group,in_context,0,rmse,,0.4049188477828034,,0.4090938507651031,,,,,,,,0.4096264371525448,,,,,,,,,,,,0.0,100.0,2.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,a9ymewe1,gbm_no_group,in_context,0,rmse,,0.3666804970437522,,0.3708294419786216,,,,,,,,0.2482318741925865,,,,,,,,,,,,1.0,20.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,ahkphu9r,gbm_no_group,in_context,0,rmse,,0.3791805458727068,,0.381563726178604,,,,,,,,0.0817147891511586,,,,,,,,,,,,0.0,1000.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,astbesws,gbm_no_group,in_context,0,rmse,,0.3873051351931016,,0.3894247756628223,,,,,,,,0.0814494767975024,,,,,,,,,,,,0.0,1000.0,8.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,chdrkggv,gbm_no_group,in_context,0,rmse,,0.4185863648848509,,0.4226565281241659,,,,,,,,0.013859244495551,,,,,,,,,,,,0.0,100.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,csrn0q5g,gbm_no_group,in_context,0,rmse,,0.3805546202205417,,0.3832310143405082,,,,,,,,0.0182856525100933,,,,,,,,,,,,1.0,100.0,16.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed0,eo8zz5cr,gbm_no_group,in_context,0,rmse,,0.36367948586598,,0.3660876125870351,,,,,,,,0.2090966500355389,,,,,,,,,,,,1.0,1000.0,64.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed0,fm6jnjxn,gbm_no_group,in_context,0,rmse,,0.3763726725214941,,0.3801022425764517,,,,,,,,0.0109758154193801,,,,,,,,,,,,0.0,20.0,32.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed0,hcitwfov,gbm_no_group,in_context,0,rmse,,0.3776328790928565,,0.3758143386527201,,,,,,,,0.8668489138169221,,,,,,,,,,,,0.0,10.0,32.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed0,iuiv7s2t,gbm_no_group,in_context,0,rmse,,0.3782665152929937,,0.3820976129103995,,,,,,,,0.0432480329052877,,,,,,,,,,,,0.0,10.0,8.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,km35ps2b,gbm_no_group,in_context,0,rmse,,0.408869806251866,,0.4128810463717559,,,,,,,,0.1271700786387963,,,,,,,,,,,,1.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,lh8um5x1,gbm_no_group,in_context,0,rmse,,0.394198243547131,,0.3987378339081564,,,,,,,,0.0427421832403684,,,,,,,,,,,,1.0,20.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,lxdyz6vw,gbm_no_group,in_context,0,rmse,,0.3799502481649955,,0.3835662875315193,,,,,,,,0.1252065381499946,,,,,,,,,,,,0.0,100.0,4.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,mdfanhru,gbm_no_group,in_context,0,rmse,,0.4224513065975187,,0.4256119743822137,,,,,,,,0.1489449797127196,,,,,,,,,,,,1.0,1000.0,2.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,o3qpxr94,gbm_no_group,in_context,0,rmse,,0.3926227706764576,,0.3971082741531462,,,,,,,,0.0490572683068294,,,,,,,,,,,,0.0,100.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,qeqfiww8,gbm_no_group,in_context,0,rmse,,0.3620134659017241,,0.3644611729989714,,,,,,,,0.4380606481501048,,,,,,,,,,,,0.0,20.0,32.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,qgcv9bs2,gbm_no_group,in_context,0,rmse,,0.3831450104809414,,0.3849686757337386,,,,,,,,0.0347260839230521,,,,,,,,,,,,0.0,1000.0,32.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,qibts164,gbm_no_group,in_context,0,rmse,,0.3568378905480244,,0.3593192199259118,,,,,,,,0.0988058664639341,,,,,,,,,,,,0.0,20.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,s2pfyfod,gbm_no_group,in_context,0,rmse,,0.3798323056992578,,0.3819634206830681,,,,,,,,0.0652352517670139,,,,,,,,,,,,0.0,1000.0,16.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,ur1ykgj0,gbm_no_group,in_context,0,rmse,,0.3574823611491252,,0.3611226205848938,,,,,,,,0.6428191198097525,,,,,,,,,,,,1.0,20.0,8.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,wuuduwxp,gbm_no_group,in_context,0,rmse,,0.4046044745148325,,0.409513545511802,,,,,,,,0.0235110426118622,,,,,,,,,,,,0.0,20.0,4.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed0,x2n4709k,gbm_no_group,in_context,0,rmse,,0.4325616573315425,,0.4358576169290371,,,,,,,,0.0298960963897528,,,,,,,,,,,,1.0,20.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,x57ttgcu,gbm_no_group,in_context,0,rmse,,0.4119847690109561,,0.415017956943655,,,,,,,,0.0330251750818893,,,,,,,,,,,,1.0,1000.0,4.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed0,xb1jxtlx,gbm_no_group,in_context,0,rmse,,0.3868095190112003,,0.390558302459878,,,,,,,,0.0235714344093274,,,,,,,,,,,,0.0,10.0,8.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed0,za8ga9in,gbm_no_group,in_context,0,rmse,,0.3879518549259992,,0.3901523527472797,,,,,,,,0.0310546307698111,,,,,,,,,,,,0.0,1000.0,16.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed1,1qmimiu5,gbm_no_group,in_context,1,rmse,,0.4316086244841903,,0.4323641465766072,,,,,,,,0.0298960963897528,,,,,,,,,,,,1.0,20.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,34e7y9om,gbm_no_group,in_context,1,rmse,,0.3520524602912518,,0.3531598754167482,,,,,,,,0.1183473185096848,,,,,,,,,,,,1.0,20.0,32.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,3nr4hv1d,gbm_no_group,in_context,1,rmse,,0.3581040229376459,,0.3581098313551292,,,,,,,,0.0988058664639341,,,,,,,,,,,,0.0,20.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,4h8hlcd6,gbm_no_group,in_context,1,rmse,,0.3753137802888905,,0.3766999986318984,,,,,,,,0.0109758154193801,,,,,,,,,,,,0.0,20.0,32.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed1,5u72qtql,gbm_no_group,in_context,1,rmse,,0.3804599588049654,,0.3796000252386509,,,,,,,,0.1252065381499946,,,,,,,,,,,,0.0,100.0,4.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,65ptsb3o,gbm_no_group,in_context,1,rmse,,0.4121708237605401,,0.411700536173756,,,,,,,,0.0330251750818893,,,,,,,,,,,,1.0,1000.0,4.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,713qbti2,gbm_no_group,in_context,1,rmse,,0.3626345084923641,,0.362193543412069,,,,,,,,0.6428191198097525,,,,,,,,,,,,1.0,20.0,8.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,747o7g4u,gbm_no_group,in_context,1,rmse,,0.3802070980255398,,0.3782309209801344,,,,,,,,0.0817147891511586,,,,,,,,,,,,0.0,1000.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,8ycen9by,gbm_no_group,in_context,1,rmse,,0.3657949056103973,,0.3661141100107153,,,,,,,,0.5342090140143507,,,,,,,,,,,,1.0,20.0,32.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,apos9a7d,gbm_no_group,in_context,1,rmse,,0.3809105436525244,,0.3793497536668919,,,,,,,,0.0652352517670139,,,,,,,,,,,,0.0,1000.0,16.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,b3wsvjxt,gbm_no_group,in_context,1,rmse,,0.3694213779189926,,0.3675345478408152,,,,,,,,0.2482318741925865,,,,,,,,,,,,1.0,20.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,bs8s5kop,gbm_no_group,in_context,1,rmse,,0.3795700447389374,,0.3807970294565787,,,,,,,,0.8668489138169221,,,,,,,,,,,,0.0,10.0,32.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed1,cvchdk4j,gbm_no_group,in_context,1,rmse,,0.3655526247989648,,0.3642445678049129,,,,,,,,0.2090966500355389,,,,,,,,,,,,1.0,1000.0,64.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed1,dtuuc2zn,gbm_no_group,in_context,1,rmse,,0.3851678257095482,,0.3850960458061999,,,,,,,,0.0235714344093274,,,,,,,,,,,,0.0,10.0,8.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,gdsxcn51,gbm_no_group,in_context,1,rmse,,0.3794470295236645,,0.3790918656091972,,,,,,,,0.0182856525100933,,,,,,,,,,,,1.0,100.0,16.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed1,go50uoar,gbm_no_group,in_context,1,rmse,,0.4080990465184193,,0.4077902193975467,,,,,,,,0.1271700786387963,,,,,,,,,,,,1.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,hucl4lh6,gbm_no_group,in_context,1,rmse,,0.4224302169749305,,0.4228005823746062,,,,,,,,0.1489449797127196,,,,,,,,,,,,1.0,1000.0,2.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,jhr4wzmx,gbm_no_group,in_context,1,rmse,,0.3877625242815951,,0.3858307827700303,,,,,,,,0.0814494767975024,,,,,,,,,,,,0.0,1000.0,8.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,jmvgvh1e,gbm_no_group,in_context,1,rmse,,0.4200295540456392,,0.420720307231286,,,,,,,,0.0474589257602997,,,,,,,,,,,,0.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,k6wz8tsr,gbm_no_group,in_context,1,rmse,,0.3941706345908971,,0.3942943840375717,,,,,,,,0.0427421832403684,,,,,,,,,,,,1.0,20.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,me7xkf2f,gbm_no_group,in_context,1,rmse,,0.3628286205990189,,0.3635328161377972,,,,,,,,0.4380606481501048,,,,,,,,,,,,0.0,20.0,32.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,nkwvo9um,gbm_no_group,in_context,1,rmse,,0.4181952268202333,,0.4185418606723617,,,,,,,,0.013859244495551,,,,,,,,,,,,0.0,100.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,q0pai5x9,gbm_no_group,in_context,1,rmse,,0.4043916583365068,,0.4049221725929653,,,,,,,,0.0235110426118622,,,,,,,,,,,,0.0,20.0,4.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed1,scfa769b,gbm_no_group,in_context,1,rmse,,0.3868917090977402,,0.387409684181642,,,,,,,,0.0634627667122372,,,,,,,,,,,,0.0,10.0,4.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed1,sfjb7jrv,gbm_no_group,in_context,1,rmse,,0.3722887442550793,,0.370873685103099,,,,,,,,0.250587007964955,,,,,,,,,,,,1.0,1000.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,t30t45c2,gbm_no_group,in_context,1,rmse,,0.3833092638866442,,0.3826961508231576,,,,,,,,0.0347260839230521,,,,,,,,,,,,0.0,1000.0,32.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,tk2sweyr,gbm_no_group,in_context,1,rmse,,0.4039777761954617,,0.4046934085909804,,,,,,,,0.4096264371525448,,,,,,,,,,,,0.0,100.0,2.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,ug0wxsh6,gbm_no_group,in_context,1,rmse,,0.3768015967961171,,0.3764332902754116,,,,,,,,0.0432480329052877,,,,,,,,,,,,0.0,10.0,8.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed1,v0sr2og9,gbm_no_group,in_context,1,rmse,,0.4166828061660923,,0.4163728166743818,,,,,,,,0.0247266182197764,,,,,,,,,,,,1.0,1000.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,vzay2bgc,gbm_no_group,in_context,1,rmse,,0.3883378702783103,,0.3871666371147732,,,,,,,,0.0310546307698111,,,,,,,,,,,,0.0,1000.0,16.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed1,wzhbg6aq,gbm_no_group,in_context,1,rmse,,0.4134213099618657,,0.4137249525821332,,,,,,,,0.0725779803885817,,,,,,,,,,,,1.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed1,y0cjou30,gbm_no_group,in_context,1,rmse,,0.3930729914382699,,0.3926501235176994,,,,,,,,0.0490572683068294,,,,,,,,,,,,0.0,100.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,2fbsn3y3,gbm_no_group,in_context,2,rmse,,0.3885386032792333,,0.3990668839128499,,,,,,,,0.0490572683068294,,,,,,,,,,,,0.0,100.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,2h20o8pj,gbm_no_group,in_context,2,rmse,,0.367159313161483,,0.3790714126159412,,,,,,,,0.250587007964955,,,,,,,,,,,,1.0,1000.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,4eqolnbe,gbm_no_group,in_context,2,rmse,,0.3760800884530052,,0.3865552135163579,,,,,,,,0.0182856525100933,,,,,,,,,,,,1.0,100.0,16.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed2,4imfknbq,gbm_no_group,in_context,2,rmse,,0.376178773261255,,0.3869620675854412,,,,,,,,0.0652352517670139,,,,,,,,,,,,0.0,1000.0,16.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,5nxxc5l5,gbm_no_group,in_context,2,rmse,,0.4115750252884714,,0.4247776299402434,,,,,,,,0.0247266182197764,,,,,,,,,,,,1.0,1000.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,5szt9f10,gbm_no_group,in_context,2,rmse,,0.4073213521759806,,0.4201579101295444,,,,,,,,0.0330251750818893,,,,,,,,,,,,1.0,1000.0,4.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,9cp7aeyu,gbm_no_group,in_context,2,rmse,,0.3738599265016648,,0.3847412348127748,,,,,,,,0.0432480329052877,,,,,,,,,,,,0.0,10.0,8.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,b5gsv2vd,gbm_no_group,in_context,2,rmse,,0.3600098262056006,,0.3729094758164545,,,,,,,,0.5342090140143507,,,,,,,,,,,,1.0,20.0,32.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,cmqt3rfq,gbm_no_group,in_context,2,rmse,,0.3734132351905263,,0.3835170899568393,,,,,,,,0.0109758154193801,,,,,,,,,,,,0.0,20.0,32.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed2,cpacy89h,gbm_no_group,in_context,2,rmse,,0.3754537149570102,,0.3861629703017211,,,,,,,,0.0817147891511586,,,,,,,,,,,,0.0,1000.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,cr9vz1h5,gbm_no_group,in_context,2,rmse,,0.38388677793968,,0.393445321518514,,,,,,,,0.0634627667122372,,,,,,,,,,,,0.0,10.0,4.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed2,eqdmm6yz,gbm_no_group,in_context,2,rmse,,0.4177356552871356,,0.4307242717442179,,,,,,,,0.1489449797127196,,,,,,,,,,,,1.0,1000.0,2.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,gliffxot,gbm_no_group,in_context,2,rmse,,0.3823147856272503,,0.3927462816466758,,,,,,,,0.0235714344093274,,,,,,,,,,,,0.0,10.0,8.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,haodwjvx,gbm_no_group,in_context,2,rmse,,0.4160860787925264,,0.4276103434150287,,,,,,,,0.0474589257602997,,,,,,,,,,,,0.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,hjm9499k,gbm_no_group,in_context,2,rmse,,0.3538995201882442,,0.366157099005108,,,,,,,,0.0988058664639341,,,,,,,,,,,,0.0,20.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,ie2loi3j,gbm_no_group,in_context,2,rmse,,0.4272787040200188,,0.4392067201989372,,,,,,,,0.0298960963897528,,,,,,,,,,,,1.0,20.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,k17jmzn8,gbm_no_group,in_context,2,rmse,,0.3908905965659735,,0.4008901195553627,,,,,,,,0.0427421832403684,,,,,,,,,,,,1.0,20.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,m3hsvpq4,gbm_no_group,in_context,2,rmse,,0.3839651526617928,,0.3952609976820268,,,,,,,,0.0310546307698111,,,,,,,,,,,,0.0,1000.0,16.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed2,mgfwuk6s,gbm_no_group,in_context,2,rmse,,0.3769874638979306,,0.3873127908551915,,,,,,,,0.1252065381499946,,,,,,,,,,,,0.0,100.0,4.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,miwnnatd,gbm_no_group,in_context,2,rmse,,0.3786107583390429,,0.3904440315527353,,,,,,,,0.0347260839230521,,,,,,,,,,,,0.0,1000.0,32.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,nvq9vgkn,gbm_no_group,in_context,2,rmse,,0.3749070465329143,,0.3888360125924293,,,,,,,,0.8668489138169221,,,,,,,,,,,,0.0,10.0,32.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed2,nxodefpg,gbm_no_group,in_context,2,rmse,,0.4002874074406704,,0.4108139149846065,,,,,,,,0.0235110426118622,,,,,,,,,,,,0.0,20.0,4.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed2,rhzfyagr,gbm_no_group,in_context,2,rmse,,0.3642613425600532,,0.3748773162632365,,,,,,,,0.2482318741925865,,,,,,,,,,,,1.0,20.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,rmd7g1au,gbm_no_group,in_context,2,rmse,,0.3590317244388852,,0.3710320254680566,,,,,,,,0.4380606481501048,,,,,,,,,,,,0.0,20.0,32.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,sq672jjp,gbm_no_group,in_context,2,rmse,,0.4096615489251572,,0.4210578776815739,,,,,,,,0.0725779803885817,,,,,,,,,,,,1.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,t7udgbbd,gbm_no_group,in_context,2,rmse,,0.4046037271577403,,0.4154470813627004,,,,,,,,0.1271700786387963,,,,,,,,,,,,1.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,th53xnsk,gbm_no_group,in_context,2,rmse,,0.3588917694484848,,0.3716257780176646,,,,,,,,0.2090966500355389,,,,,,,,,,,,1.0,1000.0,64.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed2,uaurwokj,gbm_no_group,in_context,2,rmse,,0.4018740449156898,,0.4119212128352953,,,,,,,,0.4096264371525448,,,,,,,,,,,,0.0,100.0,2.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,uwlvtc1j,gbm_no_group,in_context,2,rmse,,0.3558666684858876,,0.3677642200697175,,,,,,,,0.6428191198097525,,,,,,,,,,,,1.0,20.0,8.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed2,vdkj2x2w,gbm_no_group,in_context,2,rmse,,0.3832932789915868,,0.3944449350318435,,,,,,,,0.0814494767975024,,,,,,,,,,,,0.0,1000.0,8.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,w0xv38hi,gbm_no_group,in_context,2,rmse,,0.3483659880827667,,0.3604881475428589,,,,,,,,0.1183473185096848,,,,,,,,,,,,1.0,20.0,32.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed2,wtx39589,gbm_no_group,in_context,2,rmse,,0.4131935611338768,,0.4248176948426868,,,,,,,,0.013859244495551,,,,,,,,,,,,0.0,100.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,0nht136t,gbm_no_group,in_context,3,rmse,,0.3635406252300129,,0.3678271585942922,,,,,,,,0.2090966500355389,,,,,,,,,,,,1.0,1000.0,64.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed3,3um30o4c,gbm_no_group,in_context,3,rmse,,0.3715147944874175,,0.3739747817715516,,,,,,,,0.250587007964955,,,,,,,,,,,,1.0,1000.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed3,4jhocmh1,gbm_no_group,in_context,3,rmse,,0.3796164846753477,,0.3831040879971703,,,,,,,,0.0652352517670139,,,,,,,,,,,,0.0,1000.0,16.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,66wm07pi,gbm_no_group,in_context,3,rmse,,0.3517304549737393,,0.3562561843902202,,,,,,,,0.1183473185096848,,,,,,,,,,,,1.0,20.0,32.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed3,6bhaja49,gbm_no_group,in_context,3,rmse,,0.3833515751551397,,0.3859508644343552,,,,,,,,0.0347260839230521,,,,,,,,,,,,0.0,1000.0,32.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,6no9xxn7,gbm_no_group,in_context,3,rmse,,0.4052106405535495,,0.4068245204135012,,,,,,,,0.4096264371525448,,,,,,,,,,,,0.0,100.0,2.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed3,6op9lesa,gbm_no_group,in_context,3,rmse,,0.3879015539459953,,0.3902438049293494,,,,,,,,0.0634627667122372,,,,,,,,,,,,0.0,10.0,4.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed3,6wq1n8gx,gbm_no_group,in_context,3,rmse,,0.4213189567116523,,0.4219979566091479,,,,,,,,0.0474589257602997,,,,,,,,,,,,0.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,bnfokatm,gbm_no_group,in_context,3,rmse,,0.40965026222001,,0.4109557564943746,,,,,,,,0.1271700786387963,,,,,,,,,,,,1.0,10.0,2.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,fvbibzf9,gbm_no_group,in_context,3,rmse,,0.378513221145292,,0.3814671456665171,,,,,,,,0.0432480329052877,,,,,,,,,,,,0.0,10.0,8.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed3,fzzphp08,gbm_no_group,in_context,3,rmse,,0.3785427537819233,,0.3818381157197662,,,,,,,,0.0817147891511586,,,,,,,,,,,,0.0,1000.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed3,gvv4ivts,gbm_no_group,in_context,3,rmse,,0.4238908092235336,,0.4228119877466118,,,,,,,,0.1489449797127196,,,,,,,,,,,,1.0,1000.0,2.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed3,hwnsuhx5,gbm_no_group,in_context,3,rmse,,0.3660524608910122,,0.371636434991602,,,,,,,,0.2482318741925865,,,,,,,,,,,,1.0,20.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,j9ydp59a,gbm_no_group,in_context,3,rmse,,0.3611113099196529,,0.3652014260421879,,,,,,,,0.5342090140143507,,,,,,,,,,,,1.0,20.0,32.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,jecqlv55,gbm_no_group,in_context,3,rmse,,0.3932259748740627,,0.3954033375408026,,,,,,,,0.0490572683068294,,,,,,,,,,,,0.0,100.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,k0iqth7s,gbm_no_group,in_context,3,rmse,,0.3617515311642219,,0.3654934578626392,,,,,,,,0.4380606481501048,,,,,,,,,,,,0.0,20.0,32.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed3,kj0nt0d7,gbm_no_group,in_context,3,rmse,,0.4057064133501555,,0.407347575759284,,,,,,,,0.0235110426118622,,,,,,,,,,,,0.0,20.0,4.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed3,npjzgnj4,gbm_no_group,in_context,3,rmse,,0.4184233141794123,,0.4198265806787062,,,,,,,,0.013859244495551,,,,,,,,,,,,0.0,100.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,o7k831t5,gbm_no_group,in_context,3,rmse,,0.3865972869174783,,0.3891120975024208,,,,,,,,0.0235714344093274,,,,,,,,,,,,0.0,10.0,8.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,o7q0drlg,gbm_no_group,in_context,3,rmse,,0.3881618363068325,,0.3911814035075465,,,,,,,,0.0310546307698111,,,,,,,,,,,,0.0,1000.0,16.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed3,pdhvgdee,gbm_no_group,in_context,3,rmse,,0.3814934428871099,,0.3826558240988984,,,,,,,,0.8668489138169221,,,,,,,,,,,,0.0,10.0,32.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed3,pn04nazy,gbm_no_group,in_context,3,rmse,,0.3759262467363737,,0.3798597719545968,,,,,,,,0.0109758154193801,,,,,,,,,,,,0.0,20.0,32.0,1000.0,-1.0
gbm_no_group-in_context-log_price-seed3,ppfcdkvq,gbm_no_group,in_context,3,rmse,,0.3564938853948821,,0.3610868320443073,,,,,,,,0.0988058664639341,,,,,,,,,,,,0.0,20.0,16.0,255.0,-1.0
gbm_no_group-in_context-log_price-seed3,qsjyslq0,gbm_no_group,in_context,3,rmse,,0.3954368587012306,,0.3974694584090205,,,,,,,,0.0427421832403684,,,,,,,,,,,,1.0,20.0,4.0,500.0,-1.0
gbm_no_group-in_context-log_price-seed3,s8snmq2x,gbm_no_group,in_context,3,rmse,,0.3568638829349275,,0.3618669386187979,,,,,,,,0.6428191198097525,,,,,,,,,,,,1.0,20.0,8.0,500.0,-1.0
